GENDER,BUSINESS_TYPE,EXT3,REGION_RATING,UNACCOMPANIED,EXT2,INCOME_TYPE,Target,ID
1,0,0.5352762504724826,2,1,0.7563094606585101,0,0,121877
1,1,0.3589512285783967,1,1,0.4441294267005235,1,0,121878
1,0,0.7981372313187245,2,0,0.7569577556667334,1,0,121879
1,0,0.3201633668633456,2,0,0.42667127573528,1,0,121880
1,0,0.6785676886853644,2,1,0.605939115490624,0,0,121882
0,0,0.5352762504724826,2,1,0.4917694822866658,1,0,121883
1,0,0.2353105173615833,2,1,0.4466357929029204,0,0,121884
0,0,0.5352762504724826,2,0,0.3186699418715588,1,0,121885
0,1,0.5352762504724826,3,1,0.4318036124974856,1,0,121886
0,0,0.2822484337007223,2,0,0.6434994366153125,0,0,121887
0,0,0.4241303111942548,2,1,0.1673012010351041,0,1,121888
1,0,0.5028782772082183,3,0,0.5044135536417651,0,0,121889
0,0,0.172495466777331,2,1,0.5104530646165657,0,0,121890
1,0,0.5352762504724826,2,0,0.6357067157401846,1,0,121891
1,1,0.5779691187553125,2,1,0.5577899651500289,0,0,121892
1,0,0.4776491548517548,2,0,0.6874593749739984,0,0,121893
0,0,0.2608559142068693,3,1,0.5930871319652742,1,1,121894
0,0,0.6801388218428291,2,1,0.6632899516674762,1,0,121895
1,0,0.6512602186973006,2,1,0.5688277011574078,1,0,121897
1,0,0.3523399726917038,1,1,0.6938784029402046,1,0,121898
1,1,0.501075160239048,2,0,0.6671420825129923,0,0,121899
1,0,0.5352762504724826,2,1,0.2934976315224895,0,1,121900
0,0,0.4740512892789932,2,1,0.2916600497102669,0,0,121902
1,0,0.5549467685334323,2,1,0.5121141529557134,0,0,121903
1,1,0.2896112383820055,1,1,0.5483309371246726,0,0,121904
1,1,0.1940678276718812,1,0,0.6365317763558193,0,0,121905
1,1,0.0926171713748545,1,1,0.6241303350797809,1,0,121906
1,0,0.7700870700124128,2,1,0.7150596412241603,0,0,121907
1,0,0.6706517530862718,2,1,0.6889280985124544,1,0,121910
1,0,0.1694287272664794,2,1,0.7199616943718364,1,0,121911
1,0,0.5352762504724826,3,1,0.0343333582556724,0,0,121912
0,0,0.6545292802242897,2,1,0.5046923421915086,1,0,121913
1,0,0.3201633668633456,2,1,0.4191836244703131,1,0,121914
1,0,0.7136313997323308,2,1,0.5116770488864558,1,0,121915
1,0,0.4561097392782771,2,1,0.3551256437854799,0,0,121917
1,0,0.6754132910917112,2,1,0.7679469622776007,0,0,121918
0,0,0.7838324335199619,2,1,0.48368352884618,0,0,121920
0,1,0.5352762504724826,3,1,0.7003974843852355,1,1,121922
1,1,0.7675231046555077,3,1,0.6004277026797368,1,0,121923
1,0,0.4812493411434029,2,1,0.4369882945223992,1,0,121924
1,0,0.7764098512142026,2,1,0.3253007533986928,1,0,121925
0,1,0.8038850611746273,2,1,0.7488996795546238,1,0,121926
1,0,0.3328505641648731,2,0,0.162144567666238,1,1,121927
0,0,0.3031463744186309,3,1,0.632530691449947,0,0,121928
1,0,0.5352762504724826,1,1,0.5584964440078852,0,0,121929
0,1,0.4048783643353997,2,1,0.6262568552505551,0,0,121930
0,0,0.1634256947313434,1,1,0.6938365970773501,1,0,121931
1,1,0.5352762504724826,2,1,0.5124692864012546,0,0,121932
0,1,0.4135967602644276,2,1,0.6148315722705527,1,0,121934
1,0,0.5352762504724826,2,1,0.695427605142818,1,0,121935
1,0,0.5352762504724826,3,1,0.0319620192251905,0,1,121936
0,1,0.5352762504724826,2,1,0.6765237001912557,0,0,121937
1,0,0.7281412993111438,2,1,0.7420831504718801,0,0,121938
1,0,0.1131963530622281,2,1,0.668873403925555,1,0,121939
1,0,0.5832379256761245,2,0,0.6835606488707915,0,0,121940
0,1,0.4188542886233217,3,1,0.7356533798959497,1,0,121941
1,0,0.3016248916841194,2,1,0.4106846997376142,1,0,121942
1,0,0.5352762504724826,3,1,0.0665047798802268,1,0,121943
1,1,0.5352762504724826,2,1,0.6116574732260486,1,0,121944
1,1,0.6610235391308081,2,0,0.683390341458391,1,0,121945
1,0,0.3893387918468769,2,0,0.5687097045791811,0,0,121946
0,0,0.4223696523543468,2,1,0.2363817870831988,1,0,121949
1,1,0.4992720153045617,1,1,0.7588275793084168,0,0,121950
0,0,0.6894791426446275,2,1,0.7644409628492667,1,0,121951
1,0,0.7490217048463391,2,1,0.5842341603333014,0,0,121952
0,1,0.6626377922738201,2,1,0.4096266241285178,1,0,121953
1,1,0.6706517530862718,2,1,0.6045232113700784,1,0,121954
1,1,0.6910212267577837,3,1,0.2633556510813844,1,0,121955
1,0,0.3791004853998145,2,1,0.4980010103975307,0,0,121956
0,1,0.363945238612397,3,1,0.5035717056025774,1,1,121957
1,0,0.5849900404894085,3,1,0.379517289678082,1,0,121958
0,1,0.5954562029091491,2,0,0.7679391683863626,0,0,121959
1,0,0.6817058776720116,2,0,0.6586543579547601,1,0,121960
1,0,0.7165702448010511,2,1,0.6828696531011698,0,0,121961
0,1,0.3360615207658242,2,1,0.2645835077006448,1,0,121962
0,1,0.4014074137749511,1,1,0.7510973692236014,0,1,121964
0,0,0.7136313997323308,1,1,0.7586074036149225,0,0,121965
1,0,0.6528965519806539,2,0,0.4707273696475978,0,0,121966
1,0,0.746300213050371,2,1,0.5683985853311594,1,0,121967
1,0,0.6347055309763198,2,1,0.3950256450780569,0,0,121969
0,0,0.5954562029091491,3,1,0.0991431671238047,1,0,121971
0,1,0.2692857999073816,2,1,0.6607603702689135,0,0,121972
1,0,0.5352762504724826,1,1,0.7611092772772589,1,0,121973
0,0,0.3825018041447388,2,1,0.5662944448344802,1,0,121974
1,1,0.622922000268356,1,1,0.7254220867358876,0,0,121975
1,0,0.3328505641648731,2,1,0.3020433439061853,1,1,121976
1,0,0.5971924268337128,2,0,0.5612984255639907,1,0,121977
1,0,0.0005272652387098,2,1,0.2679328432420985,1,0,121979
1,0,0.3910549766342248,2,1,0.6870833760434701,0,0,121980
1,1,0.5352762504724826,1,1,0.7709108568936971,0,0,121981
1,1,0.4848514754962666,2,1,0.435315815626653,1,0,121982
1,0,0.2735646775174348,2,1,0.5824855468818982,1,0,121983
0,0,0.8128226070575616,3,1,0.4637218247011977,1,0,121984
0,0,0.6512602186973006,2,1,0.6071446282113687,1,0,121985
0,0,0.5424451438613613,3,1,0.4511258551819099,0,0,121986
1,1,0.6626377922738201,2,0,0.5656229750003933,0,0,121987
0,0,0.7610263695502636,2,0,0.591397267442564,1,0,121988
0,1,0.6195277080511546,2,1,0.6478568507345214,1,0,121989
1,0,0.4118485559242397,1,0,0.6441513277778743,0,0,121990
1,0,0.05384435347241,2,1,0.6227442360788253,1,0,121992
1,0,0.7062051096536562,2,0,0.7036817783695322,1,0,121993
1,0,0.6769925032909132,2,1,0.7445239951777817,1,0,121994
1,1,0.5971924268337128,2,1,0.6257653675004929,0,0,121995
0,0,0.5673792367572691,2,1,0.4206591102392,1,0,121998
1,0,0.5352762504724826,2,1,0.7625139373063755,0,0,121999
0,0,0.7281412993111438,2,1,0.6055213202778659,1,0,122001
1,0,0.6706517530862718,2,0,0.3587948569742049,0,0,122002
1,0,0.5352762504724826,2,1,0.642400048583224,0,0,122003
1,0,0.5226973172821112,3,1,0.6138471807975499,1,0,122004
0,0,0.3842068130556564,2,1,0.0131744246881969,1,1,122005
1,0,0.6058362647264226,2,0,0.6983238938700854,0,0,122006
0,1,0.5352762504724826,1,1,0.4618190218850197,0,0,122007
1,1,0.7309873696832169,2,1,0.6795264342188633,1,0,122008
1,1,0.5442347412142162,2,1,0.6915743553694702,1,0,122009
0,0,0.524496446363472,2,0,0.4100391746678596,1,0,122010
0,0,0.5352762504724826,2,1,0.6029275679554336,1,0,122011
0,0,0.5352762504724826,2,1,0.7144845324701181,1,0,122012
0,0,0.3944954053123993,2,1,0.798541897463662,1,0,122013
0,1,0.2103502286944494,3,1,0.3001060889824583,1,0,122014
1,0,0.8095082892315094,2,1,0.5138132129193723,0,0,122016
0,0,0.646329897706246,2,1,0.2184429645683289,1,0,122018
1,0,0.5902333386185574,3,1,0.2299696584437436,0,0,122019
1,0,0.6706517530862718,2,1,0.1707410326760282,1,0,122020
1,0,0.5352762504724826,2,1,0.1450889774176347,1,0,122021
0,1,0.6006575372857061,2,1,0.700727767372961,1,0,122022
1,0,0.4632753280912678,1,1,0.7046930279202601,0,0,122023
0,0,0.5352762504724826,3,1,0.3749143831381561,1,0,122024
1,0,0.4578995512067301,2,1,0.6600492543332742,1,0,122025
1,0,0.7136313997323308,2,1,0.0155565459693016,0,0,122026
0,0,0.4311917977993083,2,1,0.5702966360936764,0,0,122028
1,1,0.4525335592581747,2,1,0.6682046922606614,0,0,122029
0,1,0.5262949398096192,2,0,0.5957389264315233,1,0,122030
1,0,0.2955826421513093,1,1,0.6574882001591088,0,1,122031
0,0,0.7490217048463391,2,1,0.2737106297407387,1,0,122032
0,1,0.6041125998015721,1,1,0.7214231000730533,0,0,122033
1,0,0.5352762504724826,2,1,0.5920312221063434,1,0,122034
1,0,0.6006575372857061,2,0,0.2569165161449112,1,0,122035
0,0,0.3572932680336494,2,1,0.7435828377298559,0,0,122036
1,0,0.5136937663039473,2,1,0.7105517810122959,0,0,122037
1,0,0.3523399726917038,2,1,0.7209130208053204,1,0,122038
0,0,0.7032033049040319,1,1,0.7206885807545598,0,0,122039
1,0,0.5352762504724826,2,0,0.2505648391346581,1,0,122040
1,0,0.5352762504724826,2,0,0.1425632081277542,1,0,122041
0,0,0.2009260877159709,2,0,0.6764040514416743,1,1,122042
1,0,0.3185955240537633,2,1,0.5774141794363357,1,0,122043
1,0,0.2940831009471255,2,1,0.0109377247811089,1,0,122045
0,0,0.7352209993926424,2,0,0.7464036302679987,1,0,122046
1,1,0.5352762504724826,2,1,0.4048915687243401,1,0,122048
0,1,0.1674084472266241,3,1,0.6546609055761561,1,0,122049
1,1,0.2881295999178507,2,1,0.5436475351763773,1,0,122050
1,0,0.7583930617144343,2,0,0.5343290949962483,0,0,122051
1,1,0.6785676886853644,2,1,0.3307909904220206,1,0,122052
1,0,0.5352762504724826,2,1,0.565601483974698,0,0,122053
0,0,0.5352762504724826,3,1,0.4146756962078281,1,0,122054
0,1,0.5531646987710016,3,1,0.3576988649216302,1,0,122056
1,0,0.6785676886853644,3,1,0.7356916509245116,0,0,122057
0,0,0.5352762504724826,2,1,0.4551520568136092,1,0,122058
0,1,0.3360615207658242,1,1,0.7077961212404448,1,0,122059
0,0,0.6738300778602003,2,1,0.6672100629276398,1,0,122060
1,0,0.5352762504724826,2,0,0.6357320362412516,1,0,122061
1,0,0.6956219298394389,3,1,0.6797359308149996,0,0,122062
0,0,0.5352762504724826,2,1,0.6976139744616511,0,0,122063
0,1,0.1096264336424546,2,0,0.5054466960846705,1,0,122064
1,0,0.1798217650897043,3,1,0.4162370094557444,1,0,122066
0,1,0.3689687382528466,1,1,0.6219630278992776,0,0,122067
0,0,0.5352762504724826,2,1,0.1794152472511321,0,0,122068
1,0,0.5190973382084597,2,1,0.7898794599012857,0,0,122070
1,0,0.5937175866150576,2,1,0.5718125219245177,0,0,122071
1,0,0.248535557339522,2,1,0.4381938000770614,0,0,122072
1,0,0.8337869986815019,2,1,0.3056929881840761,1,0,122073
1,0,0.6279908192952864,2,1,0.4465493205593707,0,0,122075
0,0,0.6380435278721609,1,1,0.516292928805411,1,0,122076
1,0,0.511891801533151,1,1,0.4664038386335417,0,0,122077
0,0,0.5352762504724826,2,1,0.5680015617379708,0,0,122078
0,1,0.6577838002083306,2,1,0.5849457568715829,1,1,122079
0,0,0.5352762504724826,2,0,0.2837775186115291,1,0,122080
0,1,0.1624419982223248,2,0,0.7233526720384151,1,1,122081
0,0,0.6626377922738201,2,0,0.6625863193692126,1,0,122082
0,0,0.5352762504724826,1,1,0.7432616595730923,0,0,122083
1,1,0.6801388218428291,2,1,0.3791774842049295,1,0,122084
1,0,0.5262949398096192,2,1,0.5949065514629996,1,0,122085
0,0,0.5352762504724826,2,1,0.5913866989491036,0,0,122087
0,1,0.5388627065779676,3,1,0.7419282617375521,1,0,122088
0,0,0.6347055309763198,3,1,0.4666650740749834,0,0,122090
0,1,0.5352762504724826,1,1,0.4303663187896352,0,0,122091
1,0,0.7151031019926098,1,1,0.6687813753221784,0,0,122092
0,0,0.5352762504724826,1,1,0.5605228756410743,1,0,122093
0,0,0.2622489709189549,2,1,0.4445667593391934,1,0,122094
1,0,0.4992720153045617,2,1,0.6125505105140392,1,0,122095
1,0,0.4031416766587513,3,0,0.5461528679094128,1,0,122096
0,0,0.3217352821966848,2,1,0.2632199199952885,1,0,122097
1,0,0.6594055320683344,2,1,0.4678027479762438,0,0,122098
0,1,0.5352762504724826,1,1,0.7512812903766798,0,0,122100
0,0,0.5352762504724826,2,1,0.4432604182224205,0,0,122101
1,0,0.5352762504724826,2,1,0.0427914870447017,1,0,122103
1,1,0.7121551551910698,2,1,0.6757527582530596,1,0,122104
1,0,0.5954562029091491,2,1,0.598584824004891,1,0,122105
0,0,0.5531646987710016,2,1,0.1573197078245665,0,0,122106
1,1,0.5352762504724826,2,0,0.6567540699984526,1,0,122107
1,0,0.7295666907060153,2,1,0.4687664949281054,1,0,122108
0,1,0.4650692149562261,2,1,0.5420737865487727,1,0,122109
1,0,0.4048783643353997,2,1,0.5546214595587442,1,0,122110
1,1,0.470456116119975,2,1,0.3781587798841062,1,0,122111
0,0,0.4365064990977374,3,1,0.2017808483919044,1,0,122112
1,0,0.501075160239048,2,1,0.6344397350900429,1,0,122113
0,0,0.6863823354047934,1,1,0.7449064707243851,0,0,122114
1,0,0.813917469762627,2,1,0.6816133873625746,0,0,122115
0,0,0.2471909382666521,2,1,0.6286542168593161,1,0,122116
1,0,0.6832688314232291,2,0,0.6278574964831237,0,0,122117
1,0,0.5638350489514956,2,0,0.5212061763159243,1,0,122119
1,0,0.7435593141311444,2,1,0.3515880375444765,1,0,122120
0,1,0.5352762504724826,2,0,0.6425557611068046,1,0,122121
0,1,0.3706496323299817,1,1,0.2134411684640002,0,1,122122
0,0,0.5352762504724826,2,1,0.3332109887835582,0,0,122123
0,0,0.6956219298394389,2,1,0.4934638487523909,0,0,122126
1,0,0.5352762504724826,1,1,0.1785636737145799,0,0,122127
0,0,0.1385128770585923,2,1,0.6533149514858619,0,0,122128
0,0,0.7165702448010511,2,0,0.7279671355693088,0,0,122130
1,1,0.6706517530862718,2,1,0.3582617583970571,0,0,122131
0,0,0.1464420666789632,2,1,0.6374773294206882,1,0,122132
1,1,0.1221797440301585,2,1,0.4948577160956984,0,0,122134
1,0,0.1684161714286957,1,1,0.7009661753059696,0,0,122137
0,1,0.656158373001177,3,1,0.5714323368337575,0,0,122138
0,0,0.7934490301648944,2,1,0.5258917880646689,0,0,122139
1,0,0.6940926425266661,2,1,0.6541663562019346,1,0,122140
1,0,0.4794489811780563,1,1,0.7410228364119755,1,0,122141
0,0,0.4365064990977374,2,1,0.229002990241038,1,0,122143
0,1,0.3572932680336494,2,1,0.7232520127264049,0,0,122144
1,0,0.5478104658520093,2,1,0.1953537989258013,0,0,122145
1,0,0.5989262182569273,2,1,0.5244249174247096,0,0,122146
1,0,0.5370699579791587,1,1,0.638113841251315,0,0,122147
1,0,0.8193176922872417,2,1,0.2518935225068843,1,0,122148
1,0,0.5585066276769286,3,0,0.5456216246270715,0,0,122149
1,0,0.5620604831738043,2,1,0.7895816976503011,1,0,122150
0,0,0.7764098512142026,2,0,0.0820307187746606,0,1,122151
1,1,0.5352762504724826,2,1,0.4533143088767501,1,0,122152
1,0,0.2103502286944494,2,1,0.5560578389927922,0,1,122153
1,0,0.5352762504724826,3,1,0.5670032527982551,1,0,122155
0,0,0.6178261467332483,3,1,0.2065704090974632,0,0,122156
1,0,0.5352762504724826,1,1,0.7333848383572369,1,0,122157
1,0,0.6754132910917112,2,1,0.402659458946025,1,0,122159
1,0,0.7001838506835805,2,1,0.4357512728591823,0,0,122161
0,0,0.7352209993926424,2,1,0.5661064577047057,1,0,122162
1,0,0.7295666907060153,2,0,0.2776667317418485,0,0,122163
1,0,0.6446794549585961,2,0,0.7039416147692028,1,0,122164
1,0,0.6769925032909132,2,0,0.2858978721410488,1,0,122167
1,1,0.5352762504724826,2,1,0.5224557081417358,0,0,122168
1,0,0.5352762504724826,2,1,0.1173668709566433,1,1,122169
1,0,0.5352762504724826,2,1,0.646298768745235,0,0,122171
0,1,0.3457848024695955,2,1,0.5740651028289282,1,0,122172
0,0,0.5064842396679806,3,1,0.3997962798951319,1,0,122173
1,0,0.5352762504724826,3,1,0.5001494897108876,1,0,122174
1,0,0.5849900404894085,2,1,0.4356921308608213,0,0,122176
0,0,0.633031641417419,2,1,0.6149869168617997,1,0,122177
1,1,0.5352762504724826,3,0,0.5536705698054998,1,0,122178
1,0,0.5726825047161584,2,1,0.2041545280842152,1,0,122179
1,0,0.5352762504724826,3,1,0.6303067059645215,1,0,122180
1,0,0.6577838002083306,3,0,0.6594061768905888,1,0,122181
1,0,0.7062051096536562,2,1,0.169903599248127,1,0,122182
1,1,0.8027454758994178,2,1,0.6073741022172784,1,0,122183
1,0,0.5352762504724826,2,1,0.109030756153459,1,0,122184
1,1,0.6690566947824041,1,0,0.7128982769998479,1,0,122185
1,0,0.511891801533151,1,1,0.6845106265751226,0,0,122186
1,0,0.6313545365850379,2,1,0.6409268328586518,1,0,122187
1,0,0.4083588531230431,2,1,0.5653489459688117,1,0,122188
1,0,0.2910973802776635,2,1,0.7174594919274233,0,0,122189
0,1,0.4418358231994413,3,1,0.4126973140280759,0,0,122190
1,0,0.3979463219016906,2,1,0.6171230999132096,1,0,122191
1,0,0.1285043773724039,2,0,0.2964171266413256,1,1,122193
1,0,0.3910549766342248,2,0,0.6782106704442642,1,0,122194
0,0,0.5442347412142162,2,1,0.4595751487277617,1,0,122195
0,0,0.6940926425266661,2,1,0.245466988915724,1,0,122196
0,0,0.5352762504724826,3,0,0.3798366085541102,0,0,122197
0,1,0.5352762504724826,2,1,0.5496628782447577,1,0,122198
1,1,0.5352762504724826,2,0,0.5571318125564159,0,0,122199
1,0,0.6801388218428291,2,1,0.4637544535496855,0,0,122200
1,0,0.722392890081304,3,0,0.6962560500275486,0,0,122201
1,0,0.7032033049040319,2,1,0.6795121477233499,0,0,122202
1,0,0.5352762504724826,2,1,0.7032484244917472,0,0,122203
1,0,0.4294236843421945,3,1,0.5636286429820682,0,0,122204
1,0,0.746300213050371,2,1,0.6604024505929879,1,0,122205
1,0,0.8083935912119442,2,1,0.6115743617577987,0,0,122206
1,0,0.7136313997323308,2,1,0.371584159579436,1,0,122208
0,1,0.0389667158547947,2,1,0.2575599536583712,0,1,122209
0,0,0.5937175866150576,1,1,0.6843783835467225,0,0,122211
0,0,0.0739651461172267,3,1,0.0410750739648413,0,1,122212
0,0,0.6706517530862718,2,1,0.7490065809969771,1,0,122213
1,0,0.7209441499436497,2,1,0.0560169894626962,0,0,122214
1,0,0.5352762504724826,2,1,0.6253248559265638,0,0,122216
1,0,0.5352762504724826,3,1,0.2235514363673728,0,0,122217
0,0,0.2594676548211199,1,1,0.4491773370224733,0,0,122218
1,0,0.1614630800057724,2,1,0.7075111114683001,0,0,122219
1,1,0.5334816299804352,2,0,0.6307040733816259,1,0,122220
1,0,0.5352762504724826,3,1,0.6948854219346468,0,0,122221
1,0,0.7352209993926424,2,1,0.7685232032605257,0,0,122223
0,0,0.4311917977993083,2,1,0.5290911432906958,0,0,122224
0,0,0.5352762504724826,2,1,0.2448195406724222,0,0,122225
0,0,0.633031641417419,2,1,0.4647008240319959,1,0,122226
0,0,0.646329897706246,2,1,0.6889234121351888,1,0,122227
1,0,0.5352762504724826,2,1,0.4645485171876941,0,0,122228
1,0,0.722392890081304,3,1,0.6083384163046962,0,0,122229
1,1,0.7530673920730478,3,0,0.5498090239118268,1,1,122230
0,0,0.4436153084085652,2,1,0.1032337139712772,1,1,122231
0,0,0.5549467685334323,2,1,0.5033967734404214,1,0,122232
0,0,0.5352762504724826,1,1,0.710826049048614,0,0,122233
0,1,0.6363761710860439,3,1,0.1655296510016255,0,0,122237
0,0,0.5406544504453575,2,0,0.6362180439855459,1,0,122238
1,0,0.5352762504724826,2,1,0.2650475600360688,0,0,122239
0,0,0.5352762504724826,2,1,0.6272697251459528,1,0,122240
1,0,0.4776491548517548,2,0,0.4259439285431885,1,0,122241
1,0,0.2881295999178507,2,1,0.6638074412218026,1,0,122242
1,0,0.4329616670974407,2,1,0.2598076423985638,1,0,122243
0,0,0.1694287272664794,2,0,0.287100331358414,1,0,122244
1,1,0.4170996682522097,1,1,0.5824908649838115,0,0,122245
1,0,0.6832688314232291,3,1,0.4661208543671371,0,0,122246
1,1,0.1684161714286957,3,0,0.2467897354190989,1,1,122247
0,0,0.5352762504724826,2,1,0.4518569393541579,0,0,122249
1,0,0.3280631605201915,2,0,0.2288756036789571,0,0,122250
1,0,0.7281412993111438,2,1,0.5836284955053607,1,0,122251
1,0,0.4507472818545589,3,1,0.1895965071509572,0,0,122252
1,0,0.5298898341969072,2,1,0.6597351526187706,1,1,122253
1,0,0.4596904504249018,3,1,0.5486125440267934,0,0,122254
1,0,0.5352762504724826,2,0,0.1108517177075168,1,0,122255
1,0,0.2340151665320674,3,1,0.0984791558029304,1,1,122261
0,0,0.7338145369642702,2,1,0.5896682029985612,0,0,122262
1,0,0.5352762504724826,2,1,0.652150107697957,0,0,122263
0,0,0.2622489709189549,2,0,0.4927532874539839,1,0,122265
0,0,0.7476633896301825,2,1,0.5351070917109573,1,0,122267
1,0,0.5370699579791587,2,1,0.7615185650528349,0,0,122269
0,0,0.5352762504724826,2,1,0.541965220842326,0,0,122270
1,0,0.7295666907060153,2,1,0.3296688928587981,1,0,122272
0,0,0.6577838002083306,2,1,0.4474520339779709,0,0,122273
0,0,0.6956219298394389,1,0,0.7446071740701309,0,0,122274
0,0,0.7636399214572418,2,0,0.7774667677000277,0,0,122275
0,1,0.5352762504724826,3,1,0.6922642492381786,0,0,122276
1,0,0.3328505641648731,3,1,0.6563053394035595,0,0,122277
1,0,0.4382813743111921,2,0,0.7072621601394202,1,0,122278
1,0,0.434733248750173,2,1,0.6183830380334049,1,0,122279
1,0,0.5352762504724826,2,1,0.504446352440477,0,0,122280
1,0,0.3001077565791181,2,0,0.7918217923889008,0,0,122281
1,0,0.5352762504724826,2,1,0.6681416626464871,1,1,122282
1,1,0.5352762504724826,2,1,0.2742195377208275,1,0,122284
1,1,0.7826078370261895,3,1,0.5658701040433992,0,0,122285
1,0,0.7281412993111438,2,0,0.6382350267520994,0,0,122287
1,0,0.4436153084085652,2,1,0.7369356448902583,1,0,122289
1,0,0.3062022983135042,2,1,0.5731719236039885,1,1,122290
1,0,0.6430255641096323,2,1,0.2036682059562058,0,0,122291
0,0,0.6910212267577837,2,1,0.2046737480986456,1,0,122292
1,0,0.3622772470384314,3,1,0.2305083624716117,1,0,122293
1,0,0.2103502286944494,3,1,0.1811668315877768,1,0,122294
1,0,0.5352762504724826,2,1,0.8008746336420931,0,0,122295
0,0,0.6246146584503397,2,0,0.4908403913609307,0,0,122296
0,1,0.2020866016820394,2,1,0.5701037073894579,1,1,122297
1,0,0.6642482627052363,2,1,0.7012686130998537,0,0,122298
1,0,0.6658549219640212,2,1,0.5253574395015823,1,0,122299
1,0,0.4066174366275036,2,1,0.4138532422182973,1,0,122300
1,1,0.6058362647264226,2,0,0.6163167389924147,1,0,122302
0,0,0.5352762504724826,2,0,0.2245284444663105,0,0,122303
0,0,0.6940926425266661,1,1,0.81650442516164,0,0,122304
1,0,0.6058362647264226,2,1,0.6126491137247496,1,0,122305
0,1,0.4812493411434029,1,1,0.6806920270628162,1,0,122306
1,0,0.5814837058057234,2,1,0.7471107829298512,1,0,122307
1,0,0.7713615919194317,2,1,0.2951599572677808,0,0,122308
0,1,0.5352762504724826,2,1,0.611174297133314,1,0,122309
1,1,0.4686596550493113,2,1,0.3006713463183852,0,0,122310
1,0,0.3556387169923543,2,1,0.6511424130173273,0,0,122311
1,0,0.5832379256761245,2,0,0.7174240281178357,0,0,122312
1,1,0.5726825047161584,2,0,0.6690235281325131,0,0,122314
1,0,0.3425288720742255,1,1,0.6805256515964139,0,0,122315
0,0,0.7136313997323308,2,0,0.6797168886626803,1,0,122316
0,0,0.8327850252992314,3,1,0.5318307787828932,0,0,122317
1,0,0.8658959152750668,2,1,0.6092081798245712,0,0,122318
1,0,0.5352762504724826,2,1,0.4045912662397133,0,0,122319
1,0,0.5352762504724826,1,1,0.7355342917719391,0,0,122320
1,1,0.3312508645909018,2,1,0.4309614748822902,1,1,122321
1,0,0.4776491548517548,1,1,0.7149928039242264,0,0,122325
1,1,0.4507472818545589,2,1,0.4957432747119297,0,0,122326
1,0,0.7165702448010511,3,1,0.5643061974300161,0,0,122327
1,0,0.5352762504724826,2,1,0.3180103510807127,0,0,122328
1,0,0.5352762504724826,2,1,0.123684315017515,0,0,122329
1,0,0.5172965813614878,2,0,0.4970497941512876,0,0,122330
0,0,0.5352762504724826,2,1,0.2339354272578631,1,0,122331
1,1,0.5352762504724826,2,1,0.5270202667100217,1,0,122332
0,0,0.4812493411434029,2,0,0.5893454090585035,1,0,122333
0,0,0.5352762504724826,2,0,0.615644282368553,0,0,122334
1,0,0.5352762504724826,2,0,0.6537259266906429,0,0,122335
0,0,0.5352762504724826,2,1,0.6608829032982987,1,0,122337
0,0,0.1221797440301585,2,1,0.7820184591930414,1,0,122339
1,1,0.7801436381572275,2,1,0.6603288827367668,0,0,122340
1,0,0.5352762504724826,3,1,0.4699374607822295,1,0,122341
0,0,0.7252764347002191,2,1,0.5596715849842383,1,0,122342
0,0,0.7713615919194317,2,0,0.4434762887437171,1,0,122343
1,0,0.8106180215523969,2,1,0.4260455240440433,0,0,122344
0,0,0.4329616670974407,3,1,0.0425814903710348,1,1,122345
1,0,0.470456116119975,2,0,0.5504855118189127,0,0,122346
0,0,0.7165702448010511,2,1,0.306594138042816,1,0,122347
1,0,0.5028782772082183,2,1,0.504063697481828,1,0,122348
0,0,0.5352762504724826,2,1,0.2694195143528657,1,0,122350
0,1,0.5691487713619409,2,1,0.7034811126446993,0,0,122352
1,0,0.7700870700124128,2,1,0.6537407769258068,1,0,122353
0,0,0.4848514754962666,2,1,0.3655586879753949,1,1,122355
0,1,0.4206109640437848,1,1,0.7035677733969288,1,0,122356
0,0,0.5100895276257282,2,1,0.1554301759725302,1,0,122357
1,0,0.6195277080511546,2,1,0.6660388591752726,0,0,122359
1,0,0.5352762504724826,3,1,0.2569916688226694,1,0,122360
1,0,0.4740512892789932,2,0,0.5980697875939309,1,0,122361
0,0,0.5352762504724826,2,0,0.2930897022262147,1,0,122362
0,0,0.1974745115685422,2,1,0.6289808744948581,1,0,122363
1,0,0.5352762504724826,2,1,0.5430615496097092,1,0,122364
0,0,0.158554899794863,2,1,0.663817201402734,1,1,122365
1,1,0.4884551844437485,2,1,0.631579692851382,0,0,122366
0,0,0.6212263380626669,2,1,0.7702072197399774,0,0,122367
1,0,0.6594055320683344,2,1,0.3414178639778192,1,0,122368
1,0,0.4223696523543468,2,1,0.7534649975290079,1,0,122369
0,1,0.5352762504724826,1,1,0.7391973657663008,0,0,122370
1,1,0.6313545365850379,3,1,0.274724676833188,1,0,122371
0,0,0.6674577419214722,3,1,0.5830385265061757,1,0,122372
1,0,0.2636468134452008,1,1,0.348955395880807,0,0,122373
1,0,0.5352762504724826,2,0,0.6004959032198581,1,0,122374
1,0,0.3740208032583212,2,0,0.6797978136747904,0,0,122375
1,0,0.6263042766749393,2,1,0.6885202389000242,1,0,122377
1,0,0.5779691187553125,2,0,0.6255707485028784,1,0,122379
1,1,0.5352762504724826,2,1,0.5623158799824074,1,0,122380
1,0,0.6690566947824041,2,1,0.7222266294820745,1,0,122381
